시도,시군구,읍면,동리,단지코드,단지명,단지분류,법정동주소,도로명주소,사용승인일,동수,세대수,난방방식,난방연료,난방공급업체,위도,경도,고시지역명,고시지역여부
대구광역시,북구,,침산동,A70285703,침산3차푸르지오아파트,아파트,대구광역시 북구 침산동 252-2 침산3차푸르지오아파트,대구광역시 북구 침산남로 130,20041028,2,241,개별난방,도시가스,대성에너지,35.8877572,128.5897756,,FALSE
대구광역시,북구,,침산동,A70285602,침산건영하이츠,주상복합,대구광역시 북구 침산동 296-1 침산건영하이츠,대구광역시 북구 침산로 158,20020528,2,259,개별난방,도시가스,대성에너지,35.8902032,128.5915117,,FALSE
대구광역시,북구,,침산동,A70205003,침산동2차쌍용예가,아파트,대구광역시 북구 침산동 1750 침산동2차쌍용예가,대구광역시 북구 성북로9길 12,20130930,8,657,개별난방,도시가스,대성에너지,35.8927432,128.5890248,,FALSE
대구광역시,북구,,침산동,A70285708,침산동서타운,아파트,대구광역시 북구 침산동 368-1 침산동서타운,대구광역시 북구 침산남로 116,19970422,2,320,개별난방,도시가스,대성에너지,35.8881334,128.5879395,,FALSE
대구광역시,북구,,침산동,A70285509,침산동코오롱하늘채2단지,아파트,대구광역시 북구 침산동 105-1 침산동코오롱하늘채2단지,대구광역시 북구 중앙대로 591,20060518,12,977,개별난방,도시가스,대성에너지,35.8857018,128.5964069,,FALSE
대구광역시,북구,,침산동,A70285901,침산동화타운,아파트,대구광역시 북구 침산동 1414 침산동화타운,대구광역시 북구 침산남로7길 50-21,19970911,3,298,개별난방,도시가스,대성에너지,35.8935247,128.5797602,,FALSE
대구광역시,북구,,침산동,A70205001,침산삼정그린코아,아파트,대구광역시 북구 침산동 101-1 침산삼정그린코아,대구광역시 북구 중앙대로 570,20050922,2,305,개별난방,도시가스,대성에너지,35.8834132,128.5981428,,FALSE
대구광역시,북구,,침산동,A70285804,침산선학맨션,아파트,대구광역시 북구 침산동 341-3 침산선학맨션,대구광역시 북구 성북로 50,19920316,2,300,개별난방,도시가스,대성에너지,35.8907458,128.5893641,,FALSE
대구광역시,북구,,침산동,A10022057,침산세정드림타운,아파트,대구광역시 북구 침산동 637-1 침산세정드림타운,대구광역시 북구 침산로52길 13,20030922,1,132,개별난방,도시가스,대성에너지,35.898636,128.5910324,,FALSE
대구광역시,북구,,침산동,A70205310,침산쌍용아파트,아파트,대구광역시 북구 침산동 400-1 침산쌍용아파트,대구광역시 북구 침산로21길 36,19990426,5,419,개별난방,도시가스,대성에너지,35.8871072,128.5868838,,FALSE
대구광역시,북구,,침산동,A70277806,침산옥석타운,아파트,대구광역시 북구 침산동 286-1 침산옥석타운,대구광역시 북구 침산남로31길 11,19960923,2,375,개별난방,도시가스,대성에너지,35.8889085,128.5926818,,FALSE
대구광역시,북구,,침산동,A70285705,침산제일아파트,아파트,대구광역시 북구 침산동 369-2 침산제일아파트,대구광역시 북구 옥산로17길 50,19930403,2,310,개별난방,도시가스,대성에너지,35.8883256,128.586985,,FALSE
대구광역시,북구,,침산동,A70205002,침산청구타운,아파트,대구광역시 북구 침산동 431-2 침산청구타운,대구광역시 북구 침산남로19길 9,19950529,4,542,개별난방,도시가스,대성에너지,35.8897858,128.5862692,,FALSE
대구광역시,북구,,침산동,A70285505,침산코오롱하늘채1단지,아파트,대구광역시 북구 침산동 105-73 침산코오롱하늘채1단지,대구광역시 북구 침산로22길 31,20060518,5,372,개별난방,도시가스,대성에너지,35.8855176,128.5938906,,FALSE
대구광역시,북구,,침산동,A70285701,침산태왕리더스,아파트,대구광역시 북구 침산동 443-2 침산태왕리더스,대구광역시 북구 침산남로 80,20050416,2,200,개별난방,도시가스,대성에너지,35.8889459,128.5843106,,FALSE
대구광역시,북구,,침산동,A70285604,침산한라스카이빌,아파트,대구광역시 북구 침산동 227-1 침산한라스카이빌,대구광역시 북구 침산로22길 5,20021209,2,326,개별난방,도시가스,대성에너지,35.8857435,128.5919841,,FALSE
대구광역시,북구,,침산동,A70285809,침산현대아파트,아파트,대구광역시 북구 침산동 341-1 침산현대아파트,대구광역시 북구 침산로 163,19960614,5,399,개별난방,도시가스,대성에너지,35.890292,128.5889124,,FALSE
대구광역시,북구,,침산동,A10026772,침산화성파크드림,주상복합,대구광역시 북구 침산동 1761 침산화성파크드림,대구광역시 북구 성북로 70,20170927,7,1202,개별난방,도시가스,대성에너지,35.8910747,128.5925812,,FALSE
대구광역시,북구,,노원동1가,A10022694,북구청역푸르지오에듀포레,아파트,"대구광역시 북구 노원동1가 228,대구광역시 북구 노원동1가 0 북구청역푸르지오에듀포레",대구광역시 북구 침산남로 30,20240619,4,499,개별난방,도시가스,대성에너지,35.8881757,128.5795767,,FALSE
대구광역시,북구,,노원동2가,A70281101,노원동화타운,아파트,대구광역시 북구 노원동2가 44 노원동화타운,대구광역시 북구 오봉로 39,19980720,1,156,개별난방,도시가스,대성에너지,35.8913461,128.5768682,,FALSE
대구광역시,북구,,노원동2가,A70281201,노원보성타운,아파트,대구광역시 북구 노원동2가 246 노원보성타운,대구광역시 북구 오봉로3길 47,19991030,2,224,개별난방,도시가스,대성에너지,35.8893333,128.5740374,,FALSE
대구광역시,북구,,노원동3가,A10026744,대구노원한신더휴,아파트,대구광역시 북구 노원동3가 1227 대구노원한신더휴,대구광역시 북구 노원로10길 40,20170808,12,1580,개별난방,도시가스,대성에너지,35.8904449,128.5688807,,FALSE
대구광역시,북구,,대현동,A70204001,대현e편한세상,아파트,대구광역시 북구 대현동 521 대현e편한세상,대구광역시 북구 대현로10길 82,20080904,8,527,개별난방,도시가스,대성에너지,35.8811991,128.6038619,,FALSE
대구광역시,북구,,대현동,A70204002,대현뜨란채,아파트,대구광역시 북구 대현동 527 대현뜨란채,대구광역시 북구 대현남로 28,20060502,9,736,개별난방,도시가스,대성에너지,35.8799823,128.6064531,,FALSE
대구광역시,북구,,대현동,A70281901,대현신화맨션,아파트,대구광역시 북구 대현동 112-42 대현신화맨션,대구광역시 북구 경대로5길 25,19940615,1,173,개별난방,도시가스,대성에너지,35.8841747,128.6114766,,FALSE
대구광역시,북구,,대현동,A70204003,대현한신휴플러스,아파트,대구광역시 북구 대현동 531 대현한신휴플러스,대구광역시 북구 대현남로 25,20100916,8,751,개별난방,도시가스,대성에너지,35.8814513,128.6056471,,FALSE
대구광역시,북구,,대현동,A10027442,센트럴파크 대현,아파트,대구광역시 북구 대현동 535 센트럴파크 대현,대구광역시 북구 대현남로6길 20,20160414,8,1106,개별난방,도시가스,대성에너지,35.8796361,128.6089257,,FALSE
대구광역시,북구,,산격동,A70284301,산격2차청구맨션,아파트,대구광역시 북구 산격동 1404-19 산격2차청구맨션,대구광역시 북구 대구체육관로4길 2,19991028,2,181,개별난방,도시가스,대성에너지,35.890408,128.6025536,,FALSE
대구광역시,북구,,산격동,A70276801,산격거평아파트,아파트,대구광역시 북구 산격동 615-22 산격거평아파트,대구광역시 북구 유통단지로3길 7,19980708,4,338,개별난방,도시가스,대성에너지,35.9051204,128.6036746,,FALSE
대구광역시,북구,,산격동,A70276903,산격대우아파트,아파트,대구광역시 북구 산격동 500-1 산격대우아파트,대구광역시 북구 동북로 163,19990930,11,1702,개별난방,도시가스,대성에너지,35.9005575,128.611148,,FALSE
대구광역시,북구,,산격동,A70276702,산격주공아파트,아파트,대구광역시 북구 산격동 724-12 산격주공아파트,대구광역시 북구 연암로 183,19911207,8,1862,중앙난방,도시가스,대성에너지,35.9001631,128.5953157,,FALSE
대구광역시,북구,,산격동,A70276802,양우내안애아파트,아파트,대구광역시 북구 산격동 1838 양우내안애아파트,대구광역시 북구 동북로 131,20091208,3,355,개별난방,도시가스,대성에너지,35.9015904,128.6081527,,FALSE
대구광역시,북구,,복현동,A10024047,e편한세상 복현,아파트,대구광역시 북구 복현동 320-1 e편한세상 복현,대구광역시 북구 동북로 247,20211124,9,620,개별난방,도시가스,대성에너지,35.8951265,128.6198514,,FALSE
대구광역시,북구,,복현동,A10024371,대구복현행복주택,아파트,대구광역시 북구 복현동 37 대구복현행복주택,대구광역시 북구 복현로36길 6,20210208,2,197,개별난방,도시가스,대성에너지,35.9043565,128.6202888,,FALSE
대구광역시,북구,,복현동,A70282717,복현2차서한,아파트,대구광역시 북구 복현동 160-7 복현2차서한,대구광역시 북구 공항로15길 8,19980430,9,553,개별난방,도시가스,대성에너지,35.9005518,128.6239564,,FALSE
대구광역시,북구,,복현동,A10027682,복현3차 서한이다음,아파트,"대구광역시 북구 복현동 72-2,대구광역시 북구 복현동 72-2 복현3차 서한이다음",대구광역시 북구 복현로 130,20160125,5,392,개별난방,도시가스,대성에너지,35.9011683,128.6193332,,FALSE
대구광역시,북구,,복현동,A70283310,복현건영,아파트,대구광역시 북구 복현동 539-114 복현건영,대구광역시 북구 검단로 28,19981017,4,386,개별난방,도시가스,대성에너지,35.8996176,128.6166549,,FALSE
대구광역시,북구,,복현동,A70276121,복현광명아파트,아파트,"대구광역시 북구 복현동 368-1,대구광역시 북구 복현동 373-1 복현광명아파트",대구광역시 북구 동북로65길 13,19801126,15,730,개별난방,도시가스,대성에너지,35.8929289,128.6261474,,FALSE
대구광역시,북구,,복현동,A70276213,복현대백,아파트,대구광역시 북구 복현동 539-111 복현대백,대구광역시 북구 복현로 137,19960711,6,450,중앙난방,열병합,대성에너지,35.9012903,128.6172198,,FALSE
대구광역시,북구,,복현동,A70276122,복현명문세가1단지,아파트,대구광역시 북구 복현동 241-1 복현명문세가1단지,대구광역시 북구 복현로 71,20110426,7,336,개별난방,도시가스,대성에너지,35.8968413,128.6240705,,FALSE
대구광역시,북구,,복현동,A70276123,복현명문세가2단지,아파트,대구광역시 북구 복현동 241-1 복현명문세가2단지,대구광역시 북구 복현로 50,20110426,8,452,개별난방,도시가스,대성에너지,35.896658,128.6250922,,FALSE
대구광역시,북구,,복현동,A70276211,복현보성타운,아파트,대구광역시 북구 복현동 539-106 복현보성타운,대구광역시 북구 검단로 64,19960706,3,419,개별난방,도시가스,대성에너지,35.9032679,128.6176538,,FALSE
대구광역시,북구,,복현동,A70276214,복현서한타운,아파트,대구광역시 북구 복현동 539-110 복현서한타운,대구광역시 북구 검단로 50,19960814,6,454,개별난방,도시가스,대성에너지,35.9022099,128.617439,,FALSE
대구광역시,북구,,복현동,A70282707,복현성화,아파트,대구광역시 북구 복현동 60 복현성화,대구광역시 북구 복현로 114-18,19890718,7,305,개별난방,도시가스,대성에너지,35.9016174,128.6209052,,FALSE
대구광역시,북구,,복현동,A10024336,복현아이파크,아파트,대구광역시 북구 복현동 201-3 복현아이파크,대구광역시 북구 동북로 241,20210329,7,585,개별난방,도시가스,대성에너지,35.8962372,128.6182961,,FALSE
대구광역시,북구,,복현동,A70202204,복현우방타운,아파트,대구광역시 북구 복현동 260 복현우방타운,대구광역시 북구 공항로 84,19970716,4,294,개별난방,도시가스,대성에너지,35.898512,128.6247964,,FALSE
대구광역시,북구,,복현동,A10024672,복현자이아파트,아파트,대구광역시 북구 복현동 703 복현자이아파트,대구광역시 북구 공항로 16,20200827,8,594,개별난방,도시가스,대성에너지,35.8974496,128.6184506,,FALSE
대구광역시,북구,,복현동,A70276212,복현청구,아파트,대구광역시 북구 복현동 539-113 복현청구,대구광역시 북구 검단로 34,19960620,6,426,개별난방,도시가스,대성에너지,35.9004666,128.6170942,,FALSE
대구광역시,북구,,복현동,A70202001,복현푸르지오,아파트,대구광역시 북구 복현동 694 복현푸르지오,대구광역시 북구 동북로 345,20131230,17,1199,개별난방,도시가스,대성에너지,35.8912002,128.6280646,,FALSE
대구광역시,북구,,복현동,A70282708,복현현대,아파트,대구광역시 북구 복현동 76-1 복현현대,대구광역시 북구 복현로 115,19920521,2,315,개별난방,도시가스,대성에너지,35.8997878,128.6187517,,FALSE
대구광역시,북구,,복현동,A70283309,복현화성타운,아파트,대구광역시 북구 복현동 539-1 복현화성타운,대구광역시 북구 복현로 173,19991130,5,370,개별난방,도시가스,대성에너지,35.904664,128.6183955,,FALSE
대구광역시,북구,,복현동,A70202215,태왕아너스복현,아파트,대구광역시 북구 복현동 190-1 태왕아너스복현,대구광역시 북구 복현로 105,20060320,7,462,개별난방,도시가스,대성에너지,35.8992467,128.6204632,,FALSE
대구광역시,북구,,검단동,A70275101,민들레타운,아파트,대구광역시 북구 검단동 1128-3 민들레타운,대구광역시 북구 검단로 255,19911230,3,683,개별난방,도시가스,대성에너지,35.9158502,128.6291305,,FALSE
